リンクＩＤ,起点ノードID,終点ノードID,経路の種類,供用開始時間,供用終了時間,供用開始日,供用終了日,供用制限曜日,方向性,通行制限,有効幅員,有効幅員緯度,有効幅員経度,縦断勾配1,縦断勾配1緯度,縦断勾配1経度,縦断勾配2,横断勾配,横断勾配緯度,横断勾配経度,路面状況,段差,段差緯度,段差経度,最小階段段数,最大階段段数,手すり,屋根の有無,蓋のない溝、水路の有無,バス停の有無,バス停の緯度,バス停の経度,視覚障害者誘導用ブロック,補助施設の設置状況,補助施設の緯度,補助施設の経度,エレベーター種別,エレベーターの緯度,エレベーターの経度,信号の有無,信号の緯度,信号の経度,信号種別,日交通量,主な利用者,通り名称または交差点名称,エスコートゾーン,リンク延長
30046,90041,90042,4,,,,,,0,0,3,35.42.37.751,139.45.42.665,0,,,0,0,,,0,0,,,0,0,0,0,0,0,,,0,0,,,0,,,0,,,0,,0,,0,30.9
30047,90019,90042,4,,,,,,0,0,3,35.42.37.360,139.45.42.159,0,,,0,0,,,0,0,,,0,0,0,0,0,0,,,0,0,,,0,,,0,,,0,,0,,0,22.9
30048,90087,90043,1,,,,,,0,0,3,35.42.37.894,139.45.45.749,0,,,0,0,,,0,0,,,0,0,0,0,0,0,,,0,0,,,0,,,0,,,0,,0,,0,39.4
30049,90044,90088,1,,,,,,0,0,2,35.42.37.477,139.45.45.803,0,,,0,0,,,0,0,,,0,0,0,0,0,0,,,0,0,,,0,,,0,,,0,,0,,0,39.1
30050,90088,90045,4,,,,,,0,0,3,35.42.37.390,139.45.44.768,0,,,0,0,,,0,0,,,0,0,0,0,0,0,,,0,0,,,0,,,0,,,0,,0,,0,13.2
30051,90038,90043,1,,,,,,0,0,2,35.42.37.974,139.45.48.223,5.2,35.42.38.028,139.45.49.787,1,0,,,0,0,,,0,0,0,0,0,0,,,0,1,,,0,,,0,,,0,,0,,0,85
30052,90043,90046,4,,,,,,0,0,3,35.42.38.750,139.45.46.470,0,,,0,0,,,0,0,,,0,0,0,0,0,0,,,0,0,,,0,,,0,,,0,,0,,0,50.6
30053,90046,90047,2,,,,,,0,0,3,35.42.40.222,139.45.46.353,10.5,35.42.40.655,139.45.46.310,1,0,,,0,0,,,0,0,0,0,0,0,,,0,0,,,0,,,0,,,0,,0,,0,40.3
30054,90047,90048,2,,,,,,0,0,3,35.42.40.877,139.45.45.958,5.2,35.42.40.882,139.45.45.831,1,0,,,0,0,,,0,0,0,0,0,0,,,0,0,,,0,,,0,,,0,,0,,0,17.1
30055,90048,90113,2,,,,,,0,0,3,35.42.40.821,139.45.44.791,0,,,0,0,,,0,0,,,0,0,0,0,0,0,,,0,0,,,0,,,0,,,0,,0,,0,41.7
30056,90113,90049,12,,,,,,0,0,1,35.42.40.622,139.45.43.657,0,,,0,0,,,0,0,,,19,0,3,0,0,0,,,0,0,,,0,,,0,,,0,,0,,0,17.7
30057,90049,90040,2,,,,,,0,0,3,35.42.40.405,139.45.43.141,12.3,35.42.40.437,139.45.43.232,1,0,,,0,3,35.42.40.434,139.45.43.225,0,0,0,0,0,0,,,0,0,,,0,,,0,,,0,,0,,0,11.5
30058,90008,90084,4,,,,,,0,0,3,35.42.50.122,139.45.49.914,0,,,0,0,,,0,0,,,0,0,0,0,0,0,,,0,0,,,0,,,0,,,0,,0,,0,71.7
30059,90084,90050,1,,,,,,0,0,3,35.42.48.802,139.45.50.235,0,,,0,0,,,0,0,,,0,0,0,0,0,0,,,1,0,,,0,,,0,,,0,,0,,0,20.7
30060,90050,90051,1,,,,,,0,0,3,35.42.48.400,139.45.50.196,0,,,0,0,,,0,0,,,0,0,0,0,0,0,,,0,0,,,0,,,0,,,0,,0,,0,14.4
30061,90051,90039,1,,,,,,0,0,3,35.42.47.148,139.45.50.338,0,,,0,0,,,0,0,,,0,0,0,0,0,0,,,0,0,,,0,,,0,,,0,,0,,0,68.4
30062,90015,90053,4,,,,,,0,0,3,35.42.32.540,139.45.43.647,0,,,0,0,,,0,0,,,0,0,0,0,0,0,,,0,0,,,0,,,0,,,0,,0,,0,51.6
30063,90053,90054,4,,,,,,0,0,3,35.42.31.552,139.45.44.054,0,,,0,0,,,0,0,,,0,0,0,0,0,0,,,0,0,,,0,,,0,,,0,,0,,0,14.2
30064,90144,90064,2,,,,,,0,0,3,35.42.31.766,139.45.46.349,0,,,0,0,,,0,0,,,0,0,0,0,0,0,,,0,0,,,0,,,0,,,0,,0,,0,38.4
30065,90014,90098,4,,,,,,0,0,3,35.42.34.706,139.45.45.212,0,,,0,0,,,0,0,,,0,0,0,0,0,0,,,0,0,,,0,,,0,,,0,,0,,0,64.2
30066,90115,90055,1,,,,,,0,0,2,35.42.37.974,139.45.51.830,7,35.42.37.996,139.45.50.924,1,0,,,0,0,,,0,0,0,0,0,0,,,0,0,,,0,,,0,,,0,,0,,0,59.3
30067,90055,90150,5,,,,,,0,0,3,35.42.38.070,139.45.53.015,0,,,0,0,,,0,0,,,0,0,0,0,0,0,,,0,0,,,0,,,0,,,0,,0,,0,7.9
30068,90159,90157,1,,,,,,0,0,3,35.42.38.271,139.45.55.219,0,,,0,0,,,0,0,,,0,0,0,1,0,0,,,0,0,,,0,,,0,,,0,,0,,0,22.8
30069,90154,90096,1,,,,,,0,0,0,35.42.37.858,139.45.55.786,7,,,1,0,,,0,0,,,0,0,0,0,0,0,,,0,0,,,0,,,0,,,0,,0,,0,51.8
30070,90016,90057,2,,,,,,0,0,3,35.42.33.054,139.45.41.696,3.5,35.42.33.029,139.45.41.543,1,0,,,0,0,,,0,0,0,0,0,0,,,0,0,,,0,,,0,,,0,,0,,0,12
30071,90057,90058,4,,,,,,0,0,3,35.42.32.464,139.45.41.598,0,,,0,0,,,0,0,,,0,0,0,0,0,0,,,0,0,,,0,,,0,,,0,,0,,0,34.7
30072,90057,90059,2,,,,,,0,0,3,35.42.32.846,139.45.40.490,5.2,35.42.32.699,139.45.39.711,1,0,,,0,0,,,0,0,0,0,0,0,,,0,0,,,0,,,0,,,0,,0,,0,49.9
30073,90059,90060,2,,,,,,0,0,3,35.42.32.232,139.45.39.627,0,,,0,0,,,0,0,,,0,0,0,0,0,0,,,0,0,,,0,,,0,,,0,,0,,0,27.9
30074,90059,90090,2,,,,,,0,0,3,35.42.34.473,139.45.39.003,0,,,0,0,,,0,0,,,0,0,0,0,0,0,,,0,0,,,0,,,0,,,0,,0,,0,113.7
30075,90046,90061,4,,,,,,0,0,3,35.42.39.553,139.45.46.120,0,,,0,0,,,0,0,,,0,0,0,0,0,0,,,0,0,,,0,,,0,,,0,,0,,0,14.5
30076,90061,90062,4,,,,,,0,0,3,35.42.39.648,139.45.45.309,17.6,35.42.39.698,139.45.45.126,2,0,,,0,0,,,0,0,0,0,0,0,,,0,0,,,0,,,0,,,0,,0,,0,27.2
30077,00001B000000000309CEB0A663127FC1,90063,2,,,,,,0,0,1,35.42.27.729,139.45.46.038,7,35.42.27.473,139.45.46.021,1,0,,,0,0,,,0,0,0,0,0,0,,,0,0,,,0,,,0,,,0,,0,,0,21.6
30078,90064,90110,2,,,,,,0,0,3,35.42.31.991,139.45.47.674,10.5,35.42.31.936,139.45.47.301,1,0,,,0,0,,,0,0,0,0,0,0,,,0,0,,,0,,,0,,,0,,0,,0,29.7
30079,90013,90064,2,,,,,,0,0,3,35.42.32.883,139.45.46.828,0,,,0,0,,,0,0,,,0,0,0,0,0,0,,,0,0,,,0,,,0,,,0,,0,,0,61.9
30080,90066,90065,2,,,,,,0,0,0,35.42.31.785,139.45.48.637,5.2,35.42.32.036,139.45.48.817,1,0,,,0,0,,,0,0,0,0,0,0,,,0,0,,,0,,,0,,,0,,0,,0,28
30081,90066,90010,4,,,,,,0,0,3,35.42.32.155,139.45.49.066,0,,,0,0,,,0,0,,,0,0,0,0,0,0,,,0,0,,,0,,,0,,,0,,0,,0,7.9
30082,90102,90067,2,,,,,,0,0,3,35.42.34.996,139.45.47.258,0,,,0,0,,,3,0,,,0,0,0,0,0,0,,,0,0,,,0,,,0,,,0,,0,,0,25.3
30083,90067,90068,2,,,,,,0,0,1,35.42.34.941,139.45.46.616,0,,,0,0,,,0,0,,,14,0,0,0,0,0,,,0,0,,,0,,,0,,,0,,0,,0,7.2
30084,90047,90069,2,,,,,,0,0,3,35.42.41.076,139.45.46.544,3.5,35.42.40.938,139.45.46.522,1,0,,,0,0,,,0,0,0,0,0,0,,,0,0,,,0,,,0,,,0,,0,,0,17.6
30085,90069,90070,2,,,,,,0,0,3,35.42.41.214,139.45.48.293,8.7,35.42.41.255,139.45.47.230,1,0,,,0,0,,,0,0,0,0,0,0,,,0,0,,,0,,,0,,,0,,0,,0,75.7
30086,90070,90037,12,,,,,,0,0,3,35.42.41.135,139.45.49.920,0,,,0,0,,,0,0,,,8,0,0,0,0,0,,,0,0,,,0,,,0,,,0,,0,,0,6.3
30087,90069,90071,2,,,,,,0,0,3,35.42.42.882,139.45.46.826,8.7,35.42.42.057,139.45.46.816,1,0,,,0,0,,,0,0,0,0,0,0,,,0,0,,,0,,,0,,,0,,0,,0,98.8
30088,90071,90072,2,,,,,,0,0,3,35.42.44.549,139.45.46.673,3.5,35.42.44.532,139.45.46.742,1,0,,,0,0,,,0,0,0,0,0,0,,,0,0,,,0,,,0,,,0,,0,,0,10.3
30089,90072,90035,2,,,,,,0,0,0,35.42.45.397,139.45.46.124,5.2,35.42.44.795,139.45.46.417,1,0,,,0,0,,,0,0,0,0,0,0,,,0,0,,,0,,,0,,,0,,0,,0,51.7
30090,90048,90074,12,,,,,,0,0,3,35.42.41.085,139.45.45.637,7,35.42.40.993,139.45.45.632,1,0,,,0,0,,,8,0,0,0,0,0,,,0,0,,,0,,,0,,,0,,0,,0,12.6
30091,90074,90075,12,,,,,,0,0,3,35.42.41.549,139.45.45.324,17.6,35.42.41.678,139.45.45.151,2,0,,,0,0,,,6,0,0,0,0,0,,,0,0,,,0,,,0,,,0,,0,,0,23.2
30092,90075,90076,12,,,,,,0,0,3,35.42.42.047,139.45.44.865,8.7,35.42.42.149,139.45.44.830,1,0,,,0,0,,,4,0,0,0,0,0,,,0,0,,,0,,,0,,,0,,0,,0,15.9
30093,90076,90073,12,,,,,,0,0,1,35.42.42.232,139.45.44.590,0,,,0,0,,,0,0,,,5,0,0,0,0,0,,,0,0,,,0,,,0,,,0,,0,,0,8.1
30094,90169,90078,2,,,,,,0,0,3,35.42.47.360,139.45.44.521,0,,,0,0,,,0,0,,,0,0,0,0,0,0,,,1,0,,,0,,,0,,,0,,0,,0,21.1
30095,90077,90030,2,,,,,,0,0,1,35.42.47.336,139.45.43.200,7,35.42.47.470,139.45.42.966,1,0,,,3,0,,,0,0,0,0,0,0,,,0,0,,,0,,,0,,,0,,0,,0,17.8
30096,90078,90079,2,,,,,,0,0,3,35.42.47.524,139.45.45.075,0,,,0,0,,,0,0,,,0,0,0,0,0,0,,,0,0,,,0,,,0,,,0,,0,,0,9.2
30097,90079,90080,2,,,,,,0,0,3,35.42.48.076,139.45.45.392,0,,,0,0,,,0,0,,,0,0,0,0,0,0,,,0,0,,,0,,,0,,,0,,0,,0,29.7
30098,90080,90081,2,,,,,,0,0,9,35.42.48.876,139.45.45.223,0,,,0,0,,,0,0,,,0,0,0,0,0,0,,,0,0,,,0,,,0,,,0,,0,,0,27.1
30099,90081,90082,2,,,,,,0,0,3,35.42.49.328,139.45.44.705,0,,,0,0,,,0,0,,,0,0,0,0,0,0,,,0,0,,,0,,,0,,,0,,0,,0,11.2
30100,90164,90082,2,,,,,,0,0,3,35.42.49.339,139.45.43.853,0,,,0,0,,,3,0,,,0,0,0,0,0,0,,,1,0,,,0,,,0,,,0,,0,,0,34.6
30101,90082,90092,2,,,,,,0,0,3,35.42.49.863,139.45.44.409,3.5,35.42.49.615,139.45.44.491,1,0,,,0,0,,,0,0,0,0,0,0,,,1,0,,,0,,,0,,,0,,0,,0,26.7
30102,90032,90081,2,,,,,,0,0,3,35.42.49.653,139.45.45.186,0,,,0,0,,,0,0,,,0,0,0,0,0,0,,,0,0,,,0,,,0,,,0,,0,,0,31
30103,90080,90033,2,,,,,,0,0,1,35.42.48.405,139.45.45.735,3.5,35.42.48.526,139.45.45.629,1,0,,,0,1,35.42.48.526,139.45.45.629,0,0,0,0,0,0,,,0,0,,,0,,,0,,,0,,0,,0,11.8
30104,90079,90034,2,,,,,,0,0,3,35.42.47.589,139.45.45.534,0,,,0,0,,,0,1,35.42.47.573,139.45.45.739,0,0,0,0,0,0,,,0,0,,,0,,,0,,,0,,0,,0,15.9
30105,90078,90035,2,,,,,,0,0,3,35.42.46.807,139.45.45.347,0,,,0,0,,,0,0,,,0,0,0,0,0,0,,,1,0,,,0,,,0,,,0,,0,,0,43.9
30106,90106,90127,4,,,,,,0,0,3,35.42.46.184,139.45.42.926,5.2,35.42.46.270,139.45.43.392,1,0,,,0,0,,,0,0,0,0,0,0,,,1,0,,,0,,,0,,,0,,0,,0,29.3
30107,90050,90033,2,,,,,,0,0,3,35.42.48.409,139.45.47.939,0,,,0,0,,,0,0,,,0,0,0,0,0,0,,,1,0,,,0,,,0,,,0,,0,,0,102.5
30108,90084,90085,1,,,,,,0,0,3,35.42.48.831,139.45.50.784,0,,,0,0,,,0,0,,,0,0,0,0,0,0,,,1,0,,,0,,,0,,,0,,0,,0,20.1
30109,90045,90019,4,,,,,,0,0,3,35.42.37.176,139.45.43.388,0,,,0,0,,,0,0,,,0,0,0,0,0,0,,,0,0,,,0,,,0,,,0,,0,,0,57.5
30110,90087,90088,5,,,,,,0,0,3,35.42.37.642,139.45.44.997,0,,,0,0,,,0,0,,,0,0,0,0,0,0,,,0,0,,,0,,,0,,,0,,0,,0,13.4
30111,90041,90087,1,,,,,,0,0,3,35.42.37.819,139.45.44.122,0,,,0,0,,,0,0,,,0,0,0,0,0,0,,,0,0,,,0,,,0,,,0,,0,,0,42.5
30112,90044,90043,5,,,,,,0,0,3,35.42.37.729,139.45.46.556,0,,,0,0,,,0,0,,,0,0,0,0,0,0,,,0,0,,,0,,,0,,,0,,0,,0,12.5
30113,90007,90091,4,,,,,,0,0,3,35.42.48.700,139.45.35.886,0,,,0,0,,,0,0,,,0,0,0,0,0,0,,,1,0,,,0,,,0,,,0,,0,,0,53.7
30114,90091,90097,4,,,,,,0,0,3,35.42.49.085,139.45.37.921,0,,,0,0,,,0,0,,,0,0,0,0,0,0,,,1,0,,,0,,,0,,,0,,0,,0,51.3
30115,90092,90031,4,,,,,,0,0,3,35.42.50.387,139.45.44.826,3.5,35.42.50.301,139.45.44.418,1,0,,,0,0,,,0,0,0,0,0,0,,,1,0,,,0,,,0,,,0,,0,,0,27.7
30116,90129,90008,4,,,,,,0,0,3,35.42.51.002,139.45.48.291,0,,,0,0,,,0,0,,,0,0,0,0,0,0,,,0,0,,,0,,,0,,,0,,0,,0,53.4
30117,90056,90093,1,,,,,,0,0,3,35.42.38.321,139.45.53.594,3.5,35.42.38.313,139.45.53.666,1,0,,,0,0,,,0,0,0,1,0,0,,,0,0,,,0,,,0,,,0,,0,,0,28.6
30118,90055,90094,1,,,,,,0,0,2,35.42.37.925,139.45.53.580,3.5,35.42.37.919,139.45.54.016,1,0,,,0,0,,,0,0,0,0,0,0,,,0,0,,,0,,,0,,,0,,0,,0,28.7
30119,90006,90020,2,,,,,,0,0,3,35.42.47.261,139.45.38.438,0,,,0,0,,,0,0,,,0,0,0,0,0,0,,,0,0,,,0,,,0,,,0,,0,,0,50.1
30120,90097,90020,2,,,,,,0,0,1,35.42.48.363,139.45.39.161,7,35.42.49.210,139.45.38.940,1,0,,,0,0,,,0,0,0,1,0,0,,,0,0,,,0,,,0,,,0,,0,,0,57.5
30121,90089,90021,2,,,,,,0,0,3,35.42.44.029,139.45.37.575,0,,,0,0,,,0,0,,,0,0,0,0,0,0,,,0,0,,,0,,,0,,,0,,0,,0,32.6
30122,90022,90003,2,,,,,,0,0,3,35.42.44.139,139.45.40.294,3.5,35.42.44.215,139.45.40.286,1,0,,,0,0,,,0,0,0,0,0,0,,,0,0,,,0,,,0,,,0,,0,,0,24.5
30123,90090,00001B000000000309CEDC2662E57FC1,2,,,,,,0,0,1,35.42.36.145,139.45.37.761,0,,,0,0,,,0,0,,,0,0,0,0,0,0,,,0,0,,,0,,,0,,,0,,0,,0,37.3
30124,90098,90045,4,,,,,,0,0,3,35.42.36.540,139.45.44.726,0,,,0,0,,,0,0,,,0,0,0,0,0,0,,,1,0,,,0,,,0,,,0,,0,,0,51.4
30125,90098,90099,2,,,,,,0,0,3,35.42.35.782,139.45.45.562,12.3,35.42.35.808,139.45.45.608,1,0,,,0,0,,,0,0,0,0,0,0,,,0,0,,,0,,,0,,,0,,0,,0,31.3
30126,90099,90068,2,,,,,,0,0,3,35.42.35.379,139.45.46.328,0,,,0,0,,,3,0,,,0,0,0,0,0,0,,,0,0,,,0,,,0,,,0,,0,,0,29.3
30127,90102,90101,4,,,,,,0,0,3,35.42.34.896,139.45.47.935,0,,,0,0,,,3,0,,,0,0,0,0,0,0,,,0,0,,,0,,,0,,,0,,0,,0,12
30128,90101,90100,4,,,,,,0,0,3,35.42.34.468,139.45.48.181,8.7,35.42.34.619,139.45.48.171,1,0,,,0,0,,,0,0,0,0,0,0,,,0,0,,,0,,,0,,,0,,0,,0,18.6
30129,90111,90013,4,,,,,,0,0,3,35.42.33.969,139.45.47.137,7,35.42.33.921,139.45.46.812,1,0,,,0,0,,,0,0,0,0,0,0,,,0,0,,,0,,,0,,,0,,0,,0,29.7
30130,90046,90103,4,,,,,,0,0,3,35.42.39.574,139.45.47.344,10.5,35.42.39.583,139.45.47.712,1,0,,,0,1,35.42.39.570,139.45.46.523,0,0,0,0,0,0,,,0,0,,,0,,,0,,,0,,0,,0,47.1
30131,90132,90052,1,,,,,,0,0,3,35.42.36.112,139.45.49.802,7,,,1,0,,,0,0,,,0,0,0,0,0,0,,,0,0,,,0,,,0,,,0,,0,,0,103.9
30132,90025,90104,1,,,,,,0,0,3,35.42.45.712,139.45.40.378,0,,,0,0,,,0,0,,,0,0,0,0,0,0,,,1,0,,,0,,,0,,,0,,0,,0,24.3
30133,90105,90106,12,,,,,,0,0,3,35.42.46.259,139.45.42.311,0,,,0,0,,,0,0,,,11,0,0,0,0,0,,,0,0,,,0,,,0,,,0,,0,,0,11.4
30134,90107,90108,1,,,,,,0,0,3,35.42.33.894,139.45.50.200,3.5,35.42.34.143,139.45.50.246,1,0,,,0,0,,,0,0,0,0,0,0,,,0,0,,,0,,,0,,,0,,0,,0,37.1
30135,90108,90109,5,,,,,,0,0,3,35.42.33.283,139.45.49.867,2.6,35.42.33.276,139.45.49.673,1,0,,,0,0,,,0,0,0,0,0,0,,,0,0,,,0,,,0,,,0,,0,,0,13.4
30136,90148,90147,2,,,,,,0,0,3,35.42.33.095,139.45.47.979,0,,,0,0,,,0,0,,,0,0,0,0,0,0,,,0,0,,,0,,,0,,,0,,0,,0,55.6
30137,90110,90066,4,,,,,,0,0,1,35.42.32.130,139.45.48.583,0,,,0,0,,,0,0,,,0,0,0,0,0,0,,,0,0,,,0,,,0,,,0,,0,,0,16.8
30138,90100,90111,4,,,,,,0,0,3,35.42.34.123,139.45.47.982,0,,,0,0,,,0,0,,,0,0,0,0,0,0,,,0,0,,,0,,,0,,,0,,0,,0,13.8
30139,90065,90112,2,,,,,,0,0,3,35.42.31.352,139.45.47.834,0,,,0,0,,,0,0,,,0,0,0,0,0,0,,,0,0,,,0,,,0,,,0,,0,,0,26.6
30140,90064,90112,2,,,,,,0,0,3,35.42.31.608,139.45.47.200,7,35.42.31.563,139.45.47.209,1,0,,,0,0,,,0,0,0,0,0,0,,,0,0,,,0,,,0,,,0,,0,,0,18.9
30141,90089,90024,2,,,,,,0,0,3,35.42.43.539,139.45.37.057,0,,,0,0,,,0,0,,,0,0,0,0,0,0,,,0,0,,,0,,,0,,,0,,0,,0,23.5
30142,90002,90024,2,,,,,,0,0,3,35.42.43.014,139.45.36.778,0,,,0,0,,,0,0,,,0,0,0,0,0,0,,,0,0,,,0,,,0,,,0,,0,,0,21.9
30143,90025,90020,2,,,,,,0,0,3,35.42.46.539,139.45.39.657,7,35.42.47.281,139.45.39.452,1,0,,,0,0,,,0,0,0,1,0,0,,,0,0,,,0,,,0,,,0,,0,,0,57.7
30144,90108,00001B000000000309CEC62663247FC1,1,,,,,,0,0,3,35.42.32.480,139.45.49.890,3.5,35.42.33.117,139.45.50.115,1,0,,,0,0,,,0,0,0,0,0,0,,,0,0,,,0,,,0,,,0,,0,,0,51.7
30145,90131,90130,5,,,,,,0,0,3,35.42.38.893,139.45.50.340,28.7,35.42.38.889,139.45.50.636,2,0,,,0,0,,,0,0,0,0,0,0,,,0,0,,,0,,,0,,,0,,0,,0,19
30146,90056,90114,1,,,,,,0,0,3,35.42.38.378,139.45.51.863,0,,,0,0,,,0,0,,,0,0,0,1,0,0,,,0,0,,,0,,,0,,,0,,0,,0,58.5
30147,90115,90114,5,,,,,,0,0,3,35.42.38.211,139.45.50.675,0,,,0,0,,,0,0,,,0,0,0,0,0,0,,,0,0,,,0,,,0,,,0,,0,,0,12.7
30148,90138,90137,1,,,,,,0,0,3,35.42.46.050,139.45.51.033,0,,,0,0,,,0,0,,,0,0,0,0,0,0,,,0,0,,,0,,,0,,,0,,0,,0,78.2
30149,90132,90160,5,,,,,,0,0,3,35.42.37.809,139.45.50.176,5.2,35.42.37.813,139.45.50.363,1,0,,,0,0,,,0,0,0,0,0,0,,,0,0,,,0,,,0,,,0,,0,,0,14.5
30150,90038,90132,5,,,,,,0,0,3,35.42.37.907,139.45.49.902,3.5,35.42.37.966,139.45.49.912,1,0,,,0,0,,,0,0,0,0,0,0,,,0,0,,,0,,,0,,,0,,0,,0,6.9
30151,90119,90118,2,,,,,,0,0,3,35.42.48.216,139.45.41.559,0,,,0,0,,,0,0,,,0,0,0,0,0,0,,,0,0,,,0,,,0,,,0,,0,,0,24.2
30152,90118,90117,2,,,,,,0,0,3,35.42.49.023,139.45.41.691,0,,,0,0,,,0,0,,,0,0,0,0,0,0,,,0,0,,,0,,,0,,,0,,0,,0,26.2
30153,90117,90116,12,,,,,,0,0,3,35.42.49.615,139.45.41.668,0,,,0,0,,,0,0,,,12,0,0,0,0,0,,,0,0,,,0,,,0,,,0,,0,,0,10.6
30154,90116,90029,4,,,,,,0,0,3,35.42.49.888,139.45.42.178,7,35.42.49.874,139.45.42.148,1,0,,,0,0,,,0,0,0,0,0,0,,,1,0,,,0,,,0,,,0,,0,,0,28.5
30155,90119,90167,2,,,,,,0,0,3,35.42.47.547,139.45.41.744,3.5,35.42.47.293,139.45.42.009,1,0,,,0,1,35.42.47.430,139.45.41.860,0,0,0,0,0,0,,,0,0,,,0,,,0,,,0,,0,,0,23.1
30156,90167,90105,2,,,,,,0,0,3,35.42.46.850,139.45.42.152,3.5,35.42.47.066,139.45.42.085,1,0,,,0,1,35.42.47.072,139.45.42.093,0,0,0,0,0,0,,,0,0,,,0,,,0,,,0,,0,,0,25.9
30157,90119,90027,2,,,,,,0,0,3,35.42.47.886,139.45.41.731,8.7,35.42.47.898,139.45.41.810,1,0,,,0,0,,,0,0,0,0,0,0,,,0,0,,,0,,,0,,,0,,0,,0,14.6
30158,90030,90120,12,,,,,,0,0,1,35.42.47.554,139.45.42.886,0,,,0,0,,,0,0,,,3,0,0,0,0,0,,,0,0,,,0,,,0,,,0,,0,,0,3.8
30159,90120,90028,2,,,,,,0,0,1,35.42.47.690,139.45.42.846,0,,,0,0,,,3,1,35.42.47.698,139.45.42.846,0,0,0,0,0,0,,,0,0,,,0,,,0,,,0,,0,,0,4.8
30160,90121,90122,12,,,,,,0,0,1,35.42.48.671,139.45.42.582,0,,,0,0,,,0,0,,,2,0,0,0,0,0,,,0,0,,,0,,,0,,,0,,0,,0,4.2
30161,90122,90123,2,,,,,,0,0,3,35.42.48.491,139.45.42.625,0,,,0,0,,,3,1,35.42.48.456,139.45.42.635,0,0,0,0,0,0,,,0,0,,,0,,,0,,,0,,0,,0,7.1
30162,90077,90125,12,,,,,,0,0,1,35.42.47.193,139.45.43.583,0,,,0,0,,,0,0,,,13,0,0,0,0,0,,,0,0,,,0,,,0,,,0,,0,,0,4.4
30163,90125,90124,12,,,,,,0,0,1,35.42.47.224,139.45.43.754,0,,,0,0,,,0,0,,,15,0,0,0,0,0,,,0,0,,,0,,,0,,,0,,0,,0,4.4
30164,90124,90126,2,,,,,,0,0,3,35.42.46.873,139.45.43.921,0,,,0,0,,,0,0,,,0,0,0,0,0,0,,,0,0,,,0,,,0,,,0,,0,,0,22.9
30165,90126,90035,2,,,,,,0,0,3,35.42.46.345,139.45.44.883,0,,,0,0,,,0,0,,,0,0,0,0,0,0,,,0,0,,,0,,,0,,,0,,0,,0,45.4
30166,90026,90128,4,,,,,,0,0,3,35.42.46.320,139.45.43.820,7,35.42.46.320,139.45.43.815,1,0,,,3,0,,,0,0,0,0,0,0,,,1,0,,,0,,,0,,,0,,0,,0,5.9
30167,90127,90026,4,,,,,,0,0,3,35.42.46.309,139.45.43.599,3.5,35.42.46.318,139.45.43.638,1,0,,,0,0,,,0,0,0,0,0,0,,,0,0,,,0,,,0,,,0,,0,,0,5.4
30168,90031,90129,4,,,,,,0,0,3,35.42.50.654,139.45.46.307,0,,,0,0,,,0,0,,,0,0,0,0,0,0,,,1,0,,,0,,,0,,,0,,0,,0,48.6
30169,90114,90131,1,,,,,,0,0,3,35.42.38.650,139.45.50.709,3.5,35.42.38.495,139.45.50.707,1,0,,,0,0,,,0,0,0,1,0,1,35.42.38.982,139.45.50.752,0,0,,,0,,,0,,,0,,0,,0,14.4
30170,90130,90038,1,,,,,,0,0,3,35.42.38.460,139.45.49.938,3.5,35.42.38.477,139.45.49.928,1,0,,,0,0,,,0,0,0,0,0,0,,,0,0,,,0,,,0,,,0,,0,,0,27.3
30171,90044,90132,1,,,,,,0,0,1,35.42.37.662,139.45.48.234,5.2,35.42.37.779,139.45.49.706,1,0,,,0,0,,,0,0,0,0,0,0,,,0,0,,,0,,,0,,,0,,0,,0,83.6
30172,90037,90133,5,,,,,,0,0,3,35.42.41.112,139.45.50.447,21.2,35.42.41.121,139.45.50.108,2,0,,,0,0,,,0,0,0,0,0,0,,,0,0,,,0,,,0,,,0,,0,,0,20.3
30173,90131,90133,1,,,,,,0,0,3,35.42.39.993,139.45.50.785,0,,,0,0,,,0,0,,,0,0,0,1,0,0,,,0,0,,,0,,,0,,,0,,0,,0,68.5
30174,90133,90135,1,,,,,,0,0,3,35.42.41.321,139.45.50.862,0,,,0,0,,,0,0,,,0,0,0,1,0,0,,,0,0,,,0,,,0,,,0,,0,,0,13.5
30175,90135,90134,5,,,,,,0,0,3,35.42.41.725,139.45.50.899,0,,,0,0,,,0,0,,,0,0,0,0,0,0,,,1,0,,,0,,,0,,,0,,0,,0,11.4
30176,90134,90136,1,,,,,,0,0,3,35.42.43.030,139.45.50.964,0,,,0,0,,,0,0,,,0,0,0,0,0,0,,,0,0,,,0,,,0,,,0,,0,,0,69.1
30177,90136,90138,5,,,,,,0,0,3,35.42.44.467,139.45.50.980,15.8,35.42.44.251,139.45.51.002,2,0,,,0,0,,,0,0,0,0,0,0,,,0,0,,,0,,,0,,,0,,0,,0,19.5
30178,90166,90085,1,,,,,,0,0,3,35.42.48.120,139.45.51.084,0,,,0,0,,,0,0,,,0,0,0,0,0,1,35.42.47.789,139.45.51.150,1,0,,,0,,,0,,,0,,0,,0,29.7
30179,90074,90139,2,,,,,,0,0,3,35.42.41.722,139.45.45.772,5.2,35.42.41.532,139.45.45.737,1,0,,,0,0,,,0,0,0,0,0,0,,,0,0,,,0,,,0,,,0,,0,,0,27.3
